customer_id,signup_date,risk_tier,credit_score,email,phone,state,income_bracket
CUST_04291,2019-06-09,medium,674,ramirezkathy@example.net,+1-981-966-8067x10929,MA,high
CUST_04292,2020-06-21,low,821,pamelatrujillo@example.com,(374)783-2039,OH,low
CUST_04293,2022-07-03,medium,677,brandiwagner@example.com,688-412-3236,WY,high
CUST_04294,2019-07-13,low,778,james73@example.net,(695)761-7219,NE,high
CUST_04295,2022-12-27,medium,688,bobbytorres@example.org,+1-498-753-4430x4754,NC,middle
CUST_04296,2022-11-28,medium,617,carriemiller@example.com,767.758.8195x05243,KS,middle
CUST_04297,2019-11-10,medium,729,nathanvalentine@example.org,678-830-7706x86158,MO,high
CUST_04298,2020-10-06,medium,600,grossmathew@example.org,+1-456-374-3005,AL,middle
CUST_04299,2019-11-24,medium,613,sarahcunningham@example.net,788.951.8161x527,KS,high
CUST_04300,2021-05-02,high,597,willisbrian@example.net,556-234-3679,MN,middle
CUST_04301,2020-07-23,low,762,lmacdonald@example.org,+1-393-223-5306x20540,NE,low
CUST_04302,2022-08-06,low,713,kramerbonnie@example.com,257.965.5477,KS,low
CUST_04303,2021-10-08,low,769,fmueller@example.net,797-466-8353,VA,low
CUST_04304,2022-04-02,low,699,conwaylawrence@example.com,387.251.0488,TN,low
CUST_04305,2021-02-18,low,734,eileen77@example.org,(271)328-8746x2872,NC,middle
CUST_04306,2021-08-19,high,718,vfitzgerald@example.net,001-644-794-5195x6919,AR,high
CUST_04307,2020-12-09,low,762,sarah19@example.net,+1-539-991-8989x8780,SC,middle
CUST_04308,2019-07-17,medium,752,brooksdana@example.com,001-292-884-7772x89096,AK,middle
CUST_04309,2022-08-28,low,721,jcooper@example.org,659.934.8119x171,GA,low
CUST_04310,2022-03-13,medium,768,davissabrina@example.org,(363)419-2338,MD,middle
CUST_04311,2022-06-29,medium,538,tyler97@example.com,001-395-830-8169x135,CO,low
CUST_04312,2020-01-19,high,603,joshua46@example.com,001-506-876-0700x995,NY,high
CUST_04313,2019-07-07,low,746,edwardssierra@example.org,7644995494,TN,middle
CUST_04314,2022-10-09,low,671,aaronhunt@example.org,(406)359-1171,WA,low
CUST_04315,2022-01-02,medium,532,jacob19@example.net,+1-800-622-7351x658,WI,middle
CUST_04316,2020-04-18,low,754,rojascharles@example.org,+1-256-994-0011x6260,AZ,middle
CUST_04317,2019-09-29,low,771,donna92@example.net,316.728.6144,OR,low
CUST_04318,2022-11-05,low,738,armstrongjordan@example.org,+1-951-830-1979,OR,middle
CUST_04319,2020-05-26,low,735,jameswright@example.com,001-713-524-7880x1214,KS,middle
CUST_04320,2022-05-29,low,733,feliciayates@example.net,001-634-947-3884x3516,IA,low
CUST_04321,2021-09-07,low,779,guzmanevan@example.org,(212)578-1516x50980,MO,middle
CUST_04322,2020-06-09,low,766,ashleylopez@example.com,+1-625-386-8796x8910,WY,middle
CUST_04323,2019-11-01,medium,716,owenelizabeth@example.com,001-688-577-9039x932,VA,middle
CUST_04324,2019-12-21,medium,665,wwilson@example.org,+1-251-403-8755x501,IN,low
CUST_04325,2019-05-22,medium,651,ethan23@example.com,545-301-9630,NE,low
CUST_04326,2021-05-02,medium,592,scott26@example.org,973.528.3885,RI,high
CUST_04327,2022-02-11,low,764,julielozano@example.com,2433542273,IN,high
CUST_04328,2022-03-05,medium,688,jzimmerman@example.net,6028493956,MA,low
CUST_04329,2022-02-07,medium,788,oburns@example.net,(773)372-5358,NC,middle
CUST_04330,2019-02-13,high,569,areyes@example.org,801.456.8030x2504,NY,middle
CUST_04331,2021-07-18,low,716,victoriacooper@example.net,442-416-6735,TX,middle
CUST_04332,2020-07-15,low,788,connieweiss@example.org,(280)735-0914x0301,WY,middle
CUST_04333,2021-03-26,medium,552,hmorris@example.org,+1-347-245-4945x4192,IL,high
CUST_04334,2022-09-29,high,677,coxlisa@example.org,931.419.7611x01897,NM,high
CUST_04335,2021-03-14,medium,671,wlivingston@example.org,001-943-506-3069x6831,CA,middle
CUST_04336,2019-08-19,low,792,vross@example.org,001-310-294-1348,OH,middle
CUST_04337,2022-03-26,low,740,jeremyhill@example.org,(556)986-0808x28763,LA,middle
CUST_04338,2021-11-23,low,728,michaelsherman@example.net,(856)966-2889x6164,FL,middle
CUST_04339,2020-10-17,medium,707,jaime98@example.net,+1-327-973-0237x8195,WY,middle
CUST_04340,2019-02-08,low,735,tapialarry@example.net,+1-621-734-3851x1805,TN,middle
CUST_04341,2019-12-03,high,603,michael96@example.org,+1-489-860-0270x5946,IA,low
CUST_04342,2022-01-06,medium,724,sabrinawilliams@example.com,+1-384-897-8647x26780,MI,middle
CUST_04343,2020-05-07,medium,748,elizabethfields@example.com,001-204-974-1765x4819,MT,middle
CUST_04344,2021-02-12,low,718,damon58@example.net,339.560.2096x977,VA,low
CUST_04345,2021-10-25,low,773,russellblake@example.com,+1-337-673-8656x689,WV,low
CUST_04346,2021-02-21,medium,627,tyler74@example.org,001-410-761-3518x3007,OR,middle
CUST_04347,2022-02-12,low,771,castillojessica@example.net,(748)732-6391,CO,middle
CUST_04348,2022-01-16,low,777,medwards@example.org,001-817-902-8084x707,GA,high
CUST_04349,2022-09-14,low,829,robert61@example.com,(936)449-7283x4720,IL,middle
CUST_04350,2020-05-17,medium,700,mirandanicholas@example.org,675.712.0718,NJ,middle
CUST_04351,2020-08-02,medium,530,mstewart@example.org,001-306-667-7922x47322,ID,low
CUST_04352,2021-12-16,medium,589,arosales@example.com,(703)792-1928x96763,CA,low
CUST_04353,2020-06-05,low,737,dsmith@example.com,7979806106,OK,middle
CUST_04354,2021-12-27,medium,849,fitzpatrickhector@example.org,+1-604-314-5956x736,HI,middle
CUST_04355,2019-12-27,medium,616,reyesjames@example.com,7346193241,WI,middle
CUST_04356,2020-10-11,medium,650,andersonashley@example.org,001-882-670-9661x465,WV,low
CUST_04357,2021-06-13,low,717,rhamilton@example.com,385.507.7240,MD,middle
CUST_04358,2022-10-24,low,774,howelltaylor@example.org,001-568-262-6773x37161,IL,middle
CUST_04359,2020-01-16,low,829,adamjacobs@example.net,602-859-2313,ID,middle
CUST_04360,2021-06-07,low,745,cathydaniels@example.net,254-896-6259x963,AK,middle
CUST_04361,2021-01-25,medium,640,berryanthony@example.com,001-414-847-0842x15163,SD,middle
CUST_04362,2021-01-05,low,763,lucasmelissa@example.com,245.593.3134x33753,KY,low
CUST_04363,2022-02-13,medium,611,zamoraantonio@example.net,491.570.5946,NJ,middle
CUST_04364,2022-01-02,high,433,eparsons@example.com,+1-409-825-0872x8849,TX,middle
CUST_04365,2020-07-16,medium,682,mhiggins@example.org,+1-826-892-6526,LA,middle
CUST_04366,2021-11-16,low,816,deborahbennett@example.com,+1-642-279-1759x6117,UT,high
CUST_04367,2021-01-08,low,710,reneegomez@example.com,926-543-6009,TX,high
CUST_04368,2020-05-19,high,356,thompsonjamie@example.org,001-442-810-1336x4210,SD,low
CUST_04369,2021-05-24,low,726,cnguyen@example.net,959.516.4091x97940,OR,middle
CUST_04370,2021-12-06,low,816,adrian30@example.org,(689)448-5049,UT,low
CUST_04371,2019-07-24,medium,522,billygill@example.org,581.441.7812x596,MO,middle
CUST_04372,2020-05-14,medium,566,frenchwilliam@example.net,(779)266-6252x7183,KS,middle
CUST_04373,2021-10-22,low,682,shelley39@example.net,(360)498-8490,WV,middle
CUST_04374,2021-04-18,medium,540,anthonyanderson@example.net,(681)820-8818x57765,MD,middle
CUST_04375,2021-05-07,medium,591,angela30@example.net,912.231.1114x29783,NJ,middle
CUST_04376,2019-10-04,low,801,barbara45@example.org,883-637-7413,AZ,middle
CUST_04377,2019-05-21,high,418,esantana@example.net,430.511.3554x22976,DE,high
CUST_04378,2020-11-03,medium,569,amays@example.net,001-873-757-0373x3318,RI,middle
CUST_04379,2022-11-04,medium,754,aprilhill@example.org,507.637.7717x070,VA,low
CUST_04380,2020-04-12,low,775,debbie76@example.com,695.590.9987x52485,NV,middle
CUST_04381,2022-04-10,medium,653,torresemily@example.com,(513)210-0891x34851,CT,middle
CUST_04382,2021-11-22,high,535,jmurray@example.net,001-203-769-7235x731,PA,high
CUST_04383,2022-09-27,low,724,truiz@example.com,620-212-2935x0040,SC,middle
CUST_04384,2021-11-20,high,675,clane@example.net,887.360.6343x97997,ND,low
CUST_04385,2019-09-29,low,697,boyddebra@example.net,562-943-5661x45899,AR,low
CUST_04386,2019-12-18,medium,721,rbrady@example.com,6027818674,ME,middle
CUST_04387,2019-12-24,medium,736,andrewsashley@example.com,(639)443-1526,OK,low
CUST_04388,2020-04-07,low,760,frojas@example.com,001-386-306-8197x37903,OH,middle
CUST_04389,2021-06-10,low,712,egeorge@example.com,+1-802-896-8788x5660,RI,high
CUST_04390,2020-07-01,low,756,phuang@example.net,+1-403-740-9384x75483,IL,middle
CUST_04391,2019-07-26,medium,754,melissathompson@example.org,001-967-473-9719,GA,middle
CUST_04392,2022-05-12,low,757,kimberly49@example.net,439-585-6303x881,HI,low
CUST_04393,2022-07-04,medium,592,raymond96@example.org,(417)808-3675x000,DE,low
CUST_04394,2022-05-04,low,824,bcardenas@example.com,(824)375-3017x267,NJ,low
CUST_04395,2021-04-26,low,750,katrina39@example.net,(317)715-5626x68713,ID,low
CUST_04396,2019-11-09,medium,829,clayton36@example.org,(706)390-7112,FL,middle
CUST_04397,2021-12-26,medium,759,zsanchez@example.com,841.922.8936x875,MT,low
CUST_04398,2021-07-27,medium,651,douglasconrad@example.com,303-249-1653,ND,low
CUST_04399,2021-11-10,low,818,robin05@example.net,(842)833-6075x55485,UT,middle
CUST_04400,2022-02-16,low,833,benjamin13@example.net,926-626-6281,TN,low
CUST_04401,2020-02-27,low,721,williestevens@example.com,001-253-731-2573x5231,CA,high
CUST_04402,2020-03-05,low,815,steven66@example.org,734-584-1123x0632,AZ,low
CUST_04403,2019-05-27,low,719,nelsonpeter@example.com,894.917.1534,MI,middle
CUST_04404,2019-07-29,high,676,hannah27@example.com,001-727-425-2772x4371,IN,low
CUST_04405,2020-12-01,low,733,maryday@example.com,001-527-630-2887x7615,CA,middle
CUST_04406,2019-03-08,low,716,pswanson@example.net,(364)882-3565x07603,SD,middle
CUST_04407,2020-08-24,low,734,george27@example.com,202.729.1937x5553,KY,low
CUST_04408,2020-11-03,low,745,teresa63@example.net,679.302.1067,NJ,middle
CUST_04409,2022-11-21,low,780,hkeller@example.net,001-986-206-2927x09955,OH,middle
CUST_04410,2020-01-12,low,791,priceangelica@example.org,284.954.3572x4490,MN,middle
CUST_04411,2020-12-17,low,698,stacystout@example.com,+1-261-359-7187x0803,NC,low
CUST_04412,2022-05-14,low,711,lesliebyrd@example.com,6337942835,MS,middle
CUST_04413,2022-10-22,low,850,christina86@example.net,(261)974-9932x39924,SD,high
CUST_04414,2022-10-02,medium,495,boothannette@example.net,710-535-0671x3590,CO,middle
CUST_04415,2020-07-17,high,525,marcthompson@example.org,2814671913,ME,high
CUST_04416,2020-07-22,low,713,suzanne03@example.com,396.377.1264x97955,OK,middle
CUST_04417,2020-03-23,low,663,koconnor@example.com,858.494.1552,AL,middle
CUST_04418,2020-06-06,low,819,kingkathy@example.net,(586)513-5089x4591,TX,low
CUST_04419,2022-05-02,low,618,brooke61@example.org,001-402-986-2748x3860,AZ,low
CUST_04420,2020-01-04,medium,623,maria15@example.net,(510)606-8387,NM,low
CUST_04421,2022-11-13,medium,636,kimberly43@example.com,383-550-3042,ND,middle
CUST_04422,2019-11-27,medium,782,umaxwell@example.net,+1-717-942-8555x238,FL,high
CUST_04423,2021-07-29,low,808,marshallhenry@example.com,+1-403-207-0746x269,WV,low
CUST_04424,2022-07-20,low,738,carterjack@example.com,001-751-808-2421x7823,UT,middle
CUST_04425,2021-03-20,low,669,mary52@example.com,+1-937-692-0026x79194,WY,middle
CUST_04426,2022-01-17,low,770,gonzaleszachary@example.net,(244)330-3745x486,VA,high
CUST_04427,2022-02-25,high,648,dale02@example.net,+1-689-590-6927x05046,NJ,middle
CUST_04428,2022-12-09,low,753,kayla67@example.com,980-230-4904x8442,IN,middle
CUST_04429,2020-03-31,low,835,steven02@example.net,974-826-3760,NM,middle
CUST_04430,2021-12-12,low,782,laurasmith@example.net,+1-212-787-8420x499,CO,middle
CUST_04431,2020-07-12,low,727,teresa33@example.net,+1-276-810-1431x82117,MS,middle
CUST_04432,2021-01-12,low,710,sglenn@example.net,+1-523-423-1646x1731,MO,middle
CUST_04433,2022-08-31,low,789,jwright@example.com,001-478-229-8793x24085,HI,low
CUST_04434,2022-09-13,low,827,davidjohnson@example.org,525-558-3162,AL,high
CUST_04435,2020-03-04,low,702,debbie39@example.org,(790)419-9801,KY,middle
CUST_04436,2019-01-29,medium,573,ytaylor@example.net,+1-750-861-2256x174,LA,low
CUST_04437,2021-12-21,low,741,blackbeverly@example.com,001-858-954-5030,SD,high
CUST_04438,2022-09-05,low,757,christinawalker@example.org,506-432-2449,VT,middle
CUST_04439,2021-02-27,low,762,vhill@example.com,001-281-364-8383x9136,WV,low
CUST_04440,2020-02-09,low,741,abigailthompson@example.com,001-834-429-0023,AZ,middle
CUST_04441,2022-09-10,low,756,phillipfrazier@example.org,001-385-252-9386x5434,IN,low
CUST_04442,2022-06-23,low,740,rrodriguez@example.net,(625)287-8305,WI,high
CUST_04443,2022-05-07,low,802,hollandrobert@example.net,001-938-680-8434x661,DE,middle
CUST_04444,2020-12-19,low,831,harrisonderrick@example.net,239.513.8285,CA,middle
CUST_04445,2021-03-18,low,769,kathrynreynolds@example.net,654.372.9414,WI,low
CUST_04446,2022-05-26,medium,715,nancy60@example.net,(279)797-0459,WY,middle
CUST_04447,2019-12-20,low,729,dhenderson@example.org,638-749-7258x09015,MD,high
CUST_04448,2019-09-26,low,735,pottsadam@example.org,+1-533-487-6017x33034,WI,high
CUST_04449,2020-03-26,low,757,melinda58@example.com,+1-941-466-7701,IN,low
CUST_04450,2020-06-12,medium,674,kevin08@example.net,910.449.0192x7185,KY,middle
CUST_04451,2019-09-05,medium,709,zmoore@example.com,(607)953-9166,IA,high
CUST_04452,2021-05-12,medium,667,francisco81@example.net,651.634.0199x3535,VA,high
CUST_04453,2022-12-09,low,850,tylerbarnes@example.org,+1-721-897-6762x10385,PA,high
CUST_04454,2022-04-20,low,696,candace30@example.net,001-274-686-9335x3209,NV,middle
CUST_04455,2020-08-15,low,733,brianjohnson@example.com,840.249.5823,AZ,low
CUST_04456,2019-09-03,low,741,frenchcynthia@example.net,638.562.5619,IA,middle
CUST_04457,2020-08-07,low,718,dmorse@example.net,001-630-478-9679,NE,high
CUST_04458,2022-06-30,low,727,vblack@example.net,223-933-9816x37282,NM,low
CUST_04459,2021-12-03,medium,538,nguyenyvonne@example.org,3226292057,MA,middle
CUST_04460,2022-02-12,low,788,scottlaura@example.org,4228443454,MA,middle
CUST_04461,2019-07-12,low,710,andrea94@example.net,846.796.8003x3444,AK,high
CUST_04462,2019-04-23,low,673,kelly78@example.net,214-546-7285,WA,low
CUST_04463,2022-01-23,medium,591,colleen15@example.net,4794721284,WI,middle
CUST_04464,2020-06-13,low,832,drodriguez@example.net,(653)963-0734,KY,low
CUST_04465,2022-11-22,medium,660,ygross@example.net,(398)809-6664x3800,IA,low
CUST_04466,2019-07-04,low,826,ehansen@example.com,729-748-8593,MA,high
CUST_04467,2020-03-28,low,776,janice23@example.org,001-634-464-7518x7296,HI,low
CUST_04468,2022-01-15,low,696,edgar11@example.org,(528)842-5357,SD,low
CUST_04469,2019-09-06,low,696,gmartin@example.org,(676)931-8299,CA,middle
CUST_04470,2019-02-18,low,748,brownangela@example.com,001-467-360-5634x586,GA,low
CUST_04471,2019-04-19,low,769,shawnvillanueva@example.org,(684)838-0833,MN,high
CUST_04472,2022-07-29,low,761,krystal82@example.com,386.441.6949x777,OH,high
CUST_04473,2019-09-24,low,629,elizabethpalmer@example.com,796-990-0866x875,NJ,middle
CUST_04474,2020-08-29,medium,556,shelbycastillo@example.net,513.245.9138,MN,low
CUST_04475,2020-12-21,low,687,riddlebenjamin@example.com,+1-405-930-4383,UT,middle
CUST_04476,2020-07-17,low,716,sjones@example.org,902-304-0101x872,NM,high
CUST_04477,2021-05-05,low,771,amandabarnes@example.com,001-637-730-4677x9115,CT,middle
CUST_04478,2021-07-01,low,658,dbrown@example.org,771-580-2019x5153,MN,high
CUST_04479,2020-02-24,low,758,ashleycollins@example.net,001-424-241-9005x2150,SC,high
CUST_04480,2021-05-03,high,636,darrensummers@example.com,988.769.7858x574,HI,high
CUST_04481,2019-10-22,low,735,rlopez@example.org,001-780-958-2601x728,CT,middle
CUST_04482,2020-11-27,medium,749,willie15@example.org,001-639-476-6340x0747,NE,low
CUST_04483,2020-07-05,low,702,goodmanchristopher@example.net,001-688-720-3244x278,FL,low
CUST_04484,2020-10-12,medium,629,richard72@example.com,(962)768-3900x99787,SD,high
CUST_04485,2019-09-06,high,385,kathrynvargas@example.com,(641)364-3370,IA,middle
CUST_04486,2020-03-18,low,828,vramos@example.com,4147189946,MS,low
CUST_04487,2022-11-28,medium,725,sphillips@example.com,(438)534-8043,AZ,low
CUST_04488,2021-03-28,low,771,gerald44@example.com,278-248-2999x35041,AL,low
CUST_04489,2022-12-07,low,630,miguel03@example.net,+1-327-587-0911,CO,high
CUST_04490,2019-12-27,low,792,villegasmegan@example.net,456.347.4896,TX,low
CUST_04491,2021-12-10,low,721,kennedycourtney@example.com,001-570-983-0281x04112,NC,high
CUST_04492,2022-03-20,low,798,schneidertyler@example.net,3882511844,RI,middle
CUST_04493,2019-07-21,high,794,christopherwarner@example.com,+1-552-778-8399x1511,WV,low
CUST_04494,2019-04-24,medium,622,wosborn@example.org,721-496-5608,VT,low
CUST_04495,2020-12-29,low,828,eric41@example.org,001-794-534-6293x747,GA,middle
CUST_04496,2019-06-23,medium,650,russelljohn@example.com,881.985.9359x94491,VA,middle
CUST_04497,2021-02-26,low,813,daviscrystal@example.org,(329)404-3013x5567,MI,low
CUST_04498,2020-12-31,medium,621,bentonsandra@example.org,001-546-850-8509,NC,low
CUST_04499,2020-01-11,low,752,davidchurch@example.com,(624)818-5596,ME,middle
CUST_04500,2022-06-02,low,756,guerrakimberly@example.com,(571)826-3402x89533,CA,middle
CUST_04501,2022-02-12,low,826,durhamshane@example.org,(731)417-8719x0804,OH,middle
CUST_04502,2020-01-06,low,732,conwayjoseph@example.net,(818)977-0488x692,NM,middle
CUST_04503,2019-06-11,low,629,jameshernandez@example.net,001-984-500-5484x948,NM,low
CUST_04504,2021-04-20,low,785,wallsdaniel@example.org,782-229-2766x43257,MN,middle
CUST_04505,2021-07-30,medium,458,friedmanbruce@example.org,(604)496-9057x8023,NJ,high
CUST_04506,2022-06-16,medium,587,aaronballard@example.net,+1-258-576-2221,IL,high
CUST_04507,2021-09-09,low,779,dowens@example.org,380-776-1897,MT,low
CUST_04508,2021-12-14,low,689,thomasrangel@example.net,265-532-8289,CO,middle
CUST_04509,2021-03-03,low,715,elizabeth64@example.com,+1-840-863-0029x77363,MS,low
CUST_04510,2022-10-13,high,557,sramos@example.org,504.644.1487x394,NC,low
CUST_04511,2019-03-31,low,720,thomas75@example.com,817-929-4716,ID,middle
CUST_04512,2019-01-27,low,761,ddavies@example.com,(200)324-1624x58675,IA,low
CUST_04513,2020-12-21,low,715,uhansen@example.com,269-582-8675,VT,low
CUST_04514,2020-04-25,low,719,joshua57@example.net,758.557.4740x50229,UT,high
CUST_04515,2021-12-04,low,693,lross@example.com,675-664-3182,AL,high
CUST_04516,2020-07-31,low,702,danielleramirez@example.com,207-797-1423,SC,middle
CUST_04517,2020-07-23,low,735,brianna60@example.net,4862511916,VA,low
CUST_04518,2020-07-01,low,759,davislisa@example.net,207.974.6104,SC,low
CUST_04519,2022-08-23,low,734,jenniferfoster@example.org,3745780075,WI,middle
CUST_04520,2022-10-04,low,685,vlopez@example.com,(989)485-4579,KS,middle
CUST_04521,2020-10-15,medium,715,aliceperry@example.com,001-765-422-6928,MS,middle
CUST_04522,2021-11-19,low,742,fdelgado@example.net,8662910623,AK,middle
CUST_04523,2022-03-11,medium,674,egross@example.net,(429)497-7917x29786,IL,middle
CUST_04524,2019-07-25,high,634,robert02@example.org,340.462.9572x404,CT,middle
CUST_04525,2019-02-08,low,761,lucasgonzales@example.org,+1-855-816-6998x62990,NE,low
CUST_04526,2020-02-10,low,728,christina08@example.com,334.832.8774x502,ME,middle
CUST_04527,2021-11-27,low,762,pgraham@example.org,325.762.6058x917,ND,middle
CUST_04528,2020-12-06,low,791,wmiller@example.com,+1-851-405-1230,IN,middle
CUST_04529,2020-02-10,low,730,ritarivera@example.org,222-280-3628x63031,SD,low
CUST_04530,2021-03-13,high,527,odyer@example.org,001-209-330-9703,AL,middle
CUST_04531,2022-08-09,high,572,wendyhill@example.net,(976)284-2745x48734,ND,high
CUST_04532,2021-05-30,low,681,aguilartodd@example.org,9809627253,WA,middle
CUST_04533,2019-12-27,low,841,matthew16@example.net,(308)301-1420,MO,middle
CUST_04534,2021-09-25,low,839,wmurphy@example.com,(639)656-1465x4963,GA,middle
CUST_04535,2021-06-11,medium,593,broberts@example.org,3185068341,AK,middle
CUST_04536,2022-01-24,low,660,yhall@example.com,+1-685-955-5176x21314,CO,low
CUST_04537,2021-05-16,low,794,jacob55@example.net,874-240-0040x573,HI,high
CUST_04538,2022-11-20,low,840,annawheeler@example.org,221-303-5826x4954,MA,high
CUST_04539,2020-10-07,low,715,zgarrett@example.org,001-636-970-5591,WY,low
CUST_04540,2020-11-18,medium,715,cvelez@example.com,9167464562,CT,high
CUST_04541,2020-06-28,low,756,pgardner@example.net,(326)249-8531x9274,TX,low
CUST_04542,2020-08-25,low,698,unguyen@example.org,001-321-503-9875x8158,CT,middle
CUST_04543,2021-05-19,low,754,donna92@example.org,+1-767-898-7065x98737,MA,middle
CUST_04544,2021-01-15,high,544,samuelgibson@example.org,(968)626-6289x55933,ID,low
CUST_04545,2021-10-30,medium,664,jacob94@example.org,987-503-7537x561,DE,middle
CUST_04546,2021-06-14,low,728,zsilva@example.com,601.755.4806x3042,ME,middle
CUST_04547,2020-12-18,low,751,johngonzalez@example.net,(846)468-5287,IA,low
CUST_04548,2020-03-14,low,696,richmatthew@example.com,7442997973,ID,low
CUST_04549,2020-09-28,low,821,michael01@example.org,724.959.0194x0638,ME,middle
CUST_04550,2021-11-03,low,765,sarahgordon@example.org,001-350-367-8290x0312,OK,middle
CUST_04551,2021-09-30,low,777,christinawise@example.net,(507)828-8711x7758,KS,middle
CUST_04552,2022-09-24,medium,684,anndyer@example.org,001-960-956-8792x85549,IN,middle
CUST_04553,2020-11-28,low,729,zhorn@example.com,513-214-0038,MI,high
CUST_04554,2020-06-04,high,643,uvega@example.org,(238)658-0196,SC,low
CUST_04555,2022-06-14,low,658,theresa32@example.net,+1-232-916-8169x8769,ME,middle
CUST_04556,2020-04-02,low,754,amygill@example.com,001-934-346-1241x77357,ME,middle
CUST_04557,2019-04-03,medium,617,lisaherrera@example.org,(582)922-8978x471,NV,middle
CUST_04558,2020-06-23,low,697,ugardner@example.org,+1-246-897-2609x962,WA,high
CUST_04559,2019-04-08,medium,657,jennifermccall@example.net,262-496-8135x9686,AL,low
CUST_04560,2020-05-12,low,714,alison91@example.org,(703)628-8276x827,TN,low
CUST_04561,2020-01-09,low,640,wsmith@example.org,838-894-0087x855,NV,middle
CUST_04562,2019-01-17,low,640,alexander25@example.com,272-318-6848x79237,MI,low
CUST_04563,2019-06-21,low,773,lori29@example.org,+1-276-500-0173,GA,low
CUST_04564,2021-04-10,low,769,nmays@example.net,(675)500-1085x80373,DE,middle
CUST_04565,2021-11-15,low,786,matthewwillis@example.org,265-667-4007x42515,CT,middle
CUST_04566,2021-06-14,medium,574,diana21@example.net,481-713-2428,MI,low
CUST_04567,2021-12-25,medium,655,joannalawson@example.net,872-434-0129,VT,middle
CUST_04568,2019-06-06,low,667,mali@example.net,669-690-2600,NJ,low
CUST_04569,2022-01-14,medium,742,tara70@example.com,3396527554,VA,middle
CUST_04570,2020-09-01,low,642,joshua97@example.com,641.817.7631,NE,low
CUST_04571,2020-08-14,low,734,lisapineda@example.org,001-845-361-8577x9646,NM,high
CUST_04572,2022-01-07,low,701,nelsonjohn@example.com,001-913-535-0947x52587,WV,middle
CUST_04573,2022-05-16,medium,704,diana29@example.net,269.228.7643x94330,CA,high
CUST_04574,2019-07-26,low,747,sarah94@example.com,+1-242-205-7251x9769,WI,middle
CUST_04575,2019-07-24,medium,711,vcuevas@example.org,489-802-2771x70618,TX,middle
CUST_04576,2019-12-07,low,808,thomasmitchell@example.net,001-228-634-2379,NC,middle
CUST_04577,2019-05-12,medium,558,christopherjohnson@example.com,220-867-8452x530,AL,middle
CUST_04578,2019-07-11,low,759,patrick39@example.org,+1-287-625-5859,IN,low
CUST_04579,2021-01-12,low,783,brendamason@example.org,001-562-586-9023x950,IL,high
CUST_04580,2022-04-05,medium,608,mjones@example.com,346-428-8005,HI,middle
CUST_04581,2022-01-21,low,738,angelamcconnell@example.com,797.257.8310,MA,low
CUST_04582,2022-09-11,low,753,clarkkaren@example.org,(772)810-6950x344,CO,low
CUST_04583,2022-02-01,low,771,josephberry@example.net,+1-900-275-3119x167,OK,middle
CUST_04584,2020-01-26,medium,642,clarkjennifer@example.org,001-495-382-4923x77852,WI,low
CUST_04585,2019-11-25,medium,635,ichen@example.org,+1-517-273-7278x6269,IN,middle
CUST_04586,2020-03-07,medium,615,rachelpatton@example.org,324-782-8872,WI,high
CUST_04587,2020-03-10,low,731,jgonzalez@example.org,+1-531-977-2825x046,DE,low
CUST_04588,2022-01-13,low,773,james83@example.com,801.600.8694x565,HI,middle
CUST_04589,2020-06-27,low,715,hughesmario@example.com,897-657-4863x20707,IN,middle
CUST_04590,2019-04-21,medium,706,hmanning@example.net,9373474081,AK,middle
CUST_04591,2020-07-06,high,503,barry82@example.net,(919)873-7962x296,CT,middle
CUST_04592,2019-06-19,medium,560,elizabethjimenez@example.net,(317)588-8724,WA,middle
CUST_04593,2019-04-18,low,849,wilsonkayla@example.org,(231)446-1335x24881,OK,low
CUST_04594,2020-08-04,low,759,jamesball@example.com,406.770.6745x74431,IN,high
CUST_04595,2021-02-03,medium,665,monroekristina@example.com,461-585-7112,GA,middle
CUST_04596,2019-08-31,low,768,olsonadam@example.net,+1-894-584-5685x81834,UT,low
CUST_04597,2021-10-02,low,779,gonzalezjeffrey@example.org,(347)986-5934,LA,high
CUST_04598,2022-04-19,high,850,ksmith@example.net,(376)317-7838x8042,LA,middle
CUST_04599,2019-11-12,medium,556,fdalton@example.com,450.362.6520,ID,middle
CUST_04600,2019-11-29,medium,617,fbowers@example.net,+1-704-701-5683x52217,HI,low
CUST_04601,2020-03-10,medium,666,seansnyder@example.net,+1-664-986-8431,NC,middle
CUST_04602,2021-12-16,low,744,weberphilip@example.org,567-916-2893x7994,NE,middle
CUST_04603,2021-07-12,low,690,gabrieljohnson@example.net,902-871-9025x8837,WV,low
CUST_04604,2019-07-21,medium,486,kimberlysullivan@example.org,+1-661-570-4598x1493,ME,low
CUST_04605,2022-01-16,low,687,duartebrian@example.net,298.805.8050x03030,WY,middle
CUST_04606,2022-08-14,low,816,kathrynmeadows@example.org,001-607-205-1620x83734,RI,middle
CUST_04607,2019-10-16,low,729,davisandre@example.org,+1-971-255-7615,AK,low
CUST_04608,2019-07-29,low,756,qchang@example.com,(868)690-0652,VT,middle
CUST_04609,2022-07-17,low,671,steven57@example.org,+1-767-998-3421x19801,MN,low
CUST_04610,2020-07-08,high,643,lindakeith@example.com,798-439-6391x96423,CA,high
CUST_04611,2022-07-26,medium,598,kruegerjennifer@example.com,307.316.8268x56887,AL,middle
CUST_04612,2022-06-30,high,614,gjackson@example.org,982.565.4476x8028,NJ,middle
